week,client_id,trainer_id,event,score,subscores,context,timestamp
7,CLT-12,TRN-8,impression,0.521,"{""gender"": 0.5, ""style"": 0.6156, ""avail"": 0.5575, ""age"": 0.5, ""qual"": 0.4509, ""edu"": 0.5, ""loc"": 0.4728, ""recency"": 0.6285, ""exp"": 0.3065, ""persona"": 0.7196, ""goal"": 0.5009}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-55,TRN-24,impression,0.6225,"{""gender"": 1.0, ""style"": 0.4912, ""avail"": 0.6145, ""age"": 0.7, ""qual"": 0.6008, ""edu"": 1.0, ""loc"": 0.6528, ""recency"": 0.7018, ""exp"": 0.4927, ""persona"": 0.2615, ""goal"": 0.5397}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-55,TRN-24,profile_open,0.6225,"{""gender"": 1.0, ""style"": 0.4912, ""avail"": 0.6145, ""age"": 0.7, ""qual"": 0.6008, ""edu"": 1.0, ""loc"": 0.6528, ""recency"": 0.7018, ""exp"": 0.4927, ""persona"": 0.2615, ""goal"": 0.5397}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-55,TRN-24,chat_tap,0.6225,"{""gender"": 1.0, ""style"": 0.4912, ""avail"": 0.6145, ""age"": 0.7, ""qual"": 0.6008, ""edu"": 1.0, ""loc"": 0.6528, ""recency"": 0.7018, ""exp"": 0.4927, ""persona"": 0.2615, ""goal"": 0.5397}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:07:00
7,CLT-4,TRN-50,impression,0.4662,"{""gender"": 0.3, ""style"": 0.384, ""avail"": 0.6162, ""age"": 0.5, ""qual"": 0.5074, ""edu"": 1.0, ""loc"": 0.3566, ""recency"": 0.4796, ""exp"": 0.431, ""persona"": 0.3575, ""goal"": 0.4685}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-45,TRN-40,impression,0.5879,"{""gender"": 0.3, ""style"": 0.4914, ""avail"": 0.4874, ""age"": 1.0, ""qual"": 0.5167, ""edu"": 1.0, ""loc"": 0.4691, ""recency"": 0.5486, ""exp"": 0.705, ""persona"": 0.5404, ""goal"": 0.6927}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-57,TRN-40,impression,0.5814,"{""gender"": 1.0, ""style"": 0.4006, ""avail"": 0.7106, ""age"": 0.5, ""qual"": 0.4262, ""edu"": 1.0, ""loc"": 0.442, ""recency"": 0.2492, ""exp"": 0.7412, ""persona"": 0.6235, ""goal"": 0.6133}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-57,TRN-40,profile_open,0.5814,"{""gender"": 1.0, ""style"": 0.4006, ""avail"": 0.7106, ""age"": 0.5, ""qual"": 0.4262, ""edu"": 1.0, ""loc"": 0.442, ""recency"": 0.2492, ""exp"": 0.7412, ""persona"": 0.6235, ""goal"": 0.6133}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-57,TRN-40,chat_tap,0.5814,"{""gender"": 1.0, ""style"": 0.4006, ""avail"": 0.7106, ""age"": 0.5, ""qual"": 0.4262, ""edu"": 1.0, ""loc"": 0.442, ""recency"": 0.2492, ""exp"": 0.7412, ""persona"": 0.6235, ""goal"": 0.6133}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:07:00
7,CLT-26,TRN-44,impression,0.6042,"{""gender"": 1.0, ""style"": 0.4764, ""avail"": 0.7895, ""age"": 0.5, ""qual"": 0.4259, ""edu"": 0.7, ""loc"": 0.5708, ""recency"": 0.7737, ""exp"": 0.4784, ""persona"": 0.6249, ""goal"": 0.4945}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-26,TRN-44,profile_open,0.6042,"{""gender"": 1.0, ""style"": 0.4764, ""avail"": 0.7895, ""age"": 0.5, ""qual"": 0.4259, ""edu"": 0.7, ""loc"": 0.5708, ""recency"": 0.7737, ""exp"": 0.4784, ""persona"": 0.6249, ""goal"": 0.4945}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-11,TRN-8,impression,0.5485,"{""gender"": 1.0, ""style"": 0.2855, ""avail"": 0.3564, ""age"": 0.7, ""qual"": 0.6304, ""edu"": 0.5, ""loc"": 0.2617, ""recency"": 0.6687, ""exp"": 0.5968, ""persona"": 0.7766, ""goal"": 0.4809}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-32,TRN-40,impression,0.5354,"{""gender"": 0.5, ""style"": 0.5507, ""avail"": 0.2131, ""age"": 1.0, ""qual"": 0.4323, ""edu"": 1.0, ""loc"": 0.5995, ""recency"": 0.3236, ""exp"": 0.3927, ""persona"": 0.6534, ""goal"": 0.5768}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-37,TRN-1,impression,0.8476,"{""gender"": 1.0, ""style"": 0.7254, ""avail"": 0.8753, ""age"": 1.0, ""qual"": 0.8749, ""edu"": 1.0, ""loc"": 0.806, ""recency"": 0.8636, ""exp"": 0.8067, ""persona"": 0.7022, ""goal"": 0.808}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-37,TRN-1,profile_open,0.8476,"{""gender"": 1.0, ""style"": 0.7254, ""avail"": 0.8753, ""age"": 1.0, ""qual"": 0.8749, ""edu"": 1.0, ""loc"": 0.806, ""recency"": 0.8636, ""exp"": 0.8067, ""persona"": 0.7022, ""goal"": 0.808}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-40,TRN-29,impression,0.6478,"{""gender"": 1.0, ""style"": 0.7483, ""avail"": 0.4674, ""age"": 1.0, ""qual"": 0.6925, ""edu"": 0.3, ""loc"": 0.5759, ""recency"": 0.65, ""exp"": 0.6414, ""persona"": 0.427, ""goal"": 0.4788}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-43,TRN-14,impression,0.7516,"{""gender"": 1.0, ""style"": 0.6752, ""avail"": 0.8634, ""age"": 0.5, ""qual"": 0.5807, ""edu"": 0.7, ""loc"": 0.8886, ""recency"": 0.9385, ""exp"": 0.8073, ""persona"": 0.6681, ""goal"": 0.6619}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-28,TRN-14,impression,0.6397,"{""gender"": 1.0, ""style"": 0.5314, ""avail"": 0.513, ""age"": 0.7, ""qual"": 0.6004, ""edu"": 0.7, ""loc"": 0.6356, ""recency"": 0.6335, ""exp"": 0.7452, ""persona"": 0.7512, ""goal"": 0.4559}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-97,TRN-17,impression,0.8359,"{""gender"": 1.0, ""style"": 0.9569, ""avail"": 0.6414, ""age"": 1.0, ""qual"": 0.9134, ""edu"": 0.5, ""loc"": 0.7061, ""recency"": 0.8704, ""exp"": 0.7871, ""persona"": 0.6127, ""goal"": 0.8978}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-80,TRN-47,impression,0.6056,"{""gender"": 1.0, ""style"": 0.3961, ""avail"": 0.6861, ""age"": 0.5, ""qual"": 0.7057, ""edu"": 1.0, ""loc"": 0.3054, ""recency"": 0.5858, ""exp"": 0.5599, ""persona"": 0.6221, ""goal"": 0.5795}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-89,TRN-45,impression,0.5762,"{""gender"": 1.0, ""style"": 0.4555, ""avail"": 0.8269, ""age"": 1.0, ""qual"": 0.5761, ""edu"": 1.0, ""loc"": 0.3138, ""recency"": 0.3961, ""exp"": 0.5288, ""persona"": 0.3149, ""goal"": 0.3286}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-49,TRN-38,impression,0.6871,"{""gender"": 1.0, ""style"": 0.7772, ""avail"": 0.6325, ""age"": 1.0, ""qual"": 0.5355, ""edu"": 0.5, ""loc"": 0.5367, ""recency"": 0.6261, ""exp"": 0.6063, ""persona"": 0.656, ""goal"": 0.6512}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-68,TRN-3,impression,0.4893,"{""gender"": 0.5, ""style"": 0.555, ""avail"": 0.461, ""age"": 1.0, ""qual"": 0.2922, ""edu"": 0.5, ""loc"": 0.408, ""recency"": 0.5764, ""exp"": 0.4338, ""persona"": 0.507, ""goal"": 0.3422}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-68,TRN-3,profile_open,0.4893,"{""gender"": 0.5, ""style"": 0.555, ""avail"": 0.461, ""age"": 1.0, ""qual"": 0.2922, ""edu"": 0.5, ""loc"": 0.408, ""recency"": 0.5764, ""exp"": 0.4338, ""persona"": 0.507, ""goal"": 0.3422}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-68,TRN-3,chat_tap,0.4893,"{""gender"": 0.5, ""style"": 0.555, ""avail"": 0.461, ""age"": 1.0, ""qual"": 0.2922, ""edu"": 0.5, ""loc"": 0.408, ""recency"": 0.5764, ""exp"": 0.4338, ""persona"": 0.507, ""goal"": 0.3422}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:07:00
7,CLT-68,TRN-3,booking_start,0.4893,"{""gender"": 0.5, ""style"": 0.555, ""avail"": 0.461, ""age"": 1.0, ""qual"": 0.2922, ""edu"": 0.5, ""loc"": 0.408, ""recency"": 0.5764, ""exp"": 0.4338, ""persona"": 0.507, ""goal"": 0.3422}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:12:00
7,CLT-35,TRN-4,impression,0.801,"{""gender"": 0.5, ""style"": 0.9774, ""avail"": 1.0, ""age"": 1.0, ""qual"": 0.8793, ""edu"": 0.7, ""loc"": 0.6553, ""recency"": 0.6368, ""exp"": 0.895, ""persona"": 0.6152, ""goal"": 0.7881}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-35,TRN-4,profile_open,0.801,"{""gender"": 0.5, ""style"": 0.9774, ""avail"": 1.0, ""age"": 1.0, ""qual"": 0.8793, ""edu"": 0.7, ""loc"": 0.6553, ""recency"": 0.6368, ""exp"": 0.895, ""persona"": 0.6152, ""goal"": 0.7881}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-9,TRN-25,impression,0.5954,"{""gender"": 0.5, ""style"": 0.7543, ""avail"": 0.6266, ""age"": 0.5, ""qual"": 0.5904, ""edu"": 1.0, ""loc"": 0.3239, ""recency"": 0.6559, ""exp"": 0.4758, ""persona"": 0.7486, ""goal"": 0.5485}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-85,TRN-43,impression,0.7556,"{""gender"": 1.0, ""style"": 0.8923, ""avail"": 0.79, ""age"": 0.5, ""qual"": 0.8775, ""edu"": 1.0, ""loc"": 0.6194, ""recency"": 0.6753, ""exp"": 0.6252, ""persona"": 0.854, ""goal"": 0.576}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-85,TRN-43,profile_open,0.7556,"{""gender"": 1.0, ""style"": 0.8923, ""avail"": 0.79, ""age"": 0.5, ""qual"": 0.8775, ""edu"": 1.0, ""loc"": 0.6194, ""recency"": 0.6753, ""exp"": 0.6252, ""persona"": 0.854, ""goal"": 0.576}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-85,TRN-43,chat_tap,0.7556,"{""gender"": 1.0, ""style"": 0.8923, ""avail"": 0.79, ""age"": 0.5, ""qual"": 0.8775, ""edu"": 1.0, ""loc"": 0.6194, ""recency"": 0.6753, ""exp"": 0.6252, ""persona"": 0.854, ""goal"": 0.576}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:07:00
7,CLT-85,TRN-43,booking_start,0.7556,"{""gender"": 1.0, ""style"": 0.8923, ""avail"": 0.79, ""age"": 0.5, ""qual"": 0.8775, ""edu"": 1.0, ""loc"": 0.6194, ""recency"": 0.6753, ""exp"": 0.6252, ""persona"": 0.854, ""goal"": 0.576}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:12:00
7,CLT-50,TRN-15,impression,0.4619,"{""gender"": 0.5, ""style"": 0.2991, ""avail"": 0.2824, ""age"": 1.0, ""qual"": 0.3987, ""edu"": 0.5, ""loc"": 0.4144, ""recency"": 0.5529, ""exp"": 0.2918, ""persona"": 0.3471, ""goal"": 0.608}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-66,TRN-46,impression,0.7678,"{""gender"": 1.0, ""style"": 0.7594, ""avail"": 0.8069, ""age"": 1.0, ""qual"": 0.5736, ""edu"": 0.3, ""loc"": 0.68, ""recency"": 0.9501, ""exp"": 0.7458, ""persona"": 0.7729, ""goal"": 0.7319}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-66,TRN-46,profile_open,0.7678,"{""gender"": 1.0, ""style"": 0.7594, ""avail"": 0.8069, ""age"": 1.0, ""qual"": 0.5736, ""edu"": 0.3, ""loc"": 0.68, ""recency"": 0.9501, ""exp"": 0.7458, ""persona"": 0.7729, ""goal"": 0.7319}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-66,TRN-46,chat_tap,0.7678,"{""gender"": 1.0, ""style"": 0.7594, ""avail"": 0.8069, ""age"": 1.0, ""qual"": 0.5736, ""edu"": 0.3, ""loc"": 0.68, ""recency"": 0.9501, ""exp"": 0.7458, ""persona"": 0.7729, ""goal"": 0.7319}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:07:00
7,CLT-69,TRN-6,impression,0.5949,"{""gender"": 0.5, ""style"": 0.6297, ""avail"": 0.492, ""age"": 0.5, ""qual"": 0.6645, ""edu"": 0.5, ""loc"": 0.7354, ""recency"": 0.5428, ""exp"": 0.4319, ""persona"": 0.8384, ""goal"": 0.6548}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-69,TRN-6,profile_open,0.5949,"{""gender"": 0.5, ""style"": 0.6297, ""avail"": 0.492, ""age"": 0.5, ""qual"": 0.6645, ""edu"": 0.5, ""loc"": 0.7354, ""recency"": 0.5428, ""exp"": 0.4319, ""persona"": 0.8384, ""goal"": 0.6548}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-59,TRN-36,impression,0.5282,"{""gender"": 0.3, ""style"": 0.5946, ""avail"": 0.4942, ""age"": 0.5, ""qual"": 0.5655, ""edu"": 0.3, ""loc"": 0.6622, ""recency"": 0.7093, ""exp"": 0.6244, ""persona"": 0.3421, ""goal"": 0.5104}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-3,TRN-3,impression,0.5907,"{""gender"": 0.5, ""style"": 0.6325, ""avail"": 0.4736, ""age"": 1.0, ""qual"": 0.5749, ""edu"": 0.7, ""loc"": 0.5024, ""recency"": 0.5508, ""exp"": 0.6308, ""persona"": 0.3252, ""goal"": 0.6283}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-3,TRN-3,profile_open,0.5907,"{""gender"": 0.5, ""style"": 0.6325, ""avail"": 0.4736, ""age"": 1.0, ""qual"": 0.5749, ""edu"": 0.7, ""loc"": 0.5024, ""recency"": 0.5508, ""exp"": 0.6308, ""persona"": 0.3252, ""goal"": 0.6283}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-43,TRN-32,impression,0.7099,"{""gender"": 0.3, ""style"": 0.6613, ""avail"": 0.7309, ""age"": 1.0, ""qual"": 0.7866, ""edu"": 1.0, ""loc"": 0.9116, ""recency"": 0.7442, ""exp"": 0.6631, ""persona"": 0.6526, ""goal"": 0.6054}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-43,TRN-32,profile_open,0.7099,"{""gender"": 0.3, ""style"": 0.6613, ""avail"": 0.7309, ""age"": 1.0, ""qual"": 0.7866, ""edu"": 1.0, ""loc"": 0.9116, ""recency"": 0.7442, ""exp"": 0.6631, ""persona"": 0.6526, ""goal"": 0.6054}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-43,TRN-32,chat_tap,0.7099,"{""gender"": 0.3, ""style"": 0.6613, ""avail"": 0.7309, ""age"": 1.0, ""qual"": 0.7866, ""edu"": 1.0, ""loc"": 0.9116, ""recency"": 0.7442, ""exp"": 0.6631, ""persona"": 0.6526, ""goal"": 0.6054}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:07:00
7,CLT-46,TRN-23,impression,0.658,"{""gender"": 1.0, ""style"": 0.7113, ""avail"": 0.6149, ""age"": 0.5, ""qual"": 0.5326, ""edu"": 0.7, ""loc"": 0.7598, ""recency"": 0.5026, ""exp"": 0.6502, ""persona"": 0.5815, ""goal"": 0.6526}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-31,TRN-33,impression,0.5925,"{""gender"": 0.3, ""style"": 0.6458, ""avail"": 0.5621, ""age"": 0.7, ""qual"": 0.5231, ""edu"": 0.7, ""loc"": 0.7146, ""recency"": 0.5633, ""exp"": 0.4271, ""persona"": 0.7238, ""goal"": 0.7038}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-31,TRN-33,profile_open,0.5925,"{""gender"": 0.3, ""style"": 0.6458, ""avail"": 0.5621, ""age"": 0.7, ""qual"": 0.5231, ""edu"": 0.7, ""loc"": 0.7146, ""recency"": 0.5633, ""exp"": 0.4271, ""persona"": 0.7238, ""goal"": 0.7038}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-31,TRN-33,chat_tap,0.5925,"{""gender"": 0.3, ""style"": 0.6458, ""avail"": 0.5621, ""age"": 0.7, ""qual"": 0.5231, ""edu"": 0.7, ""loc"": 0.7146, ""recency"": 0.5633, ""exp"": 0.4271, ""persona"": 0.7238, ""goal"": 0.7038}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:07:00
7,CLT-50,TRN-2,impression,0.7302,"{""gender"": 0.5, ""style"": 0.7335, ""avail"": 0.8023, ""age"": 1.0, ""qual"": 0.5918, ""edu"": 0.3, ""loc"": 0.4744, ""recency"": 0.9216, ""exp"": 0.813, ""persona"": 0.8209, ""goal"": 0.8882}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-36,TRN-15,impression,0.6848,"{""gender"": 0.5, ""style"": 0.7889, ""avail"": 0.7165, ""age"": 0.7, ""qual"": 0.6531, ""edu"": 0.7, ""loc"": 0.6169, ""recency"": 0.7396, ""exp"": 0.7808, ""persona"": 0.869, ""goal"": 0.5535}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-36,TRN-15,profile_open,0.6848,"{""gender"": 0.5, ""style"": 0.7889, ""avail"": 0.7165, ""age"": 0.7, ""qual"": 0.6531, ""edu"": 0.7, ""loc"": 0.6169, ""recency"": 0.7396, ""exp"": 0.7808, ""persona"": 0.869, ""goal"": 0.5535}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-85,TRN-9,impression,0.7952,"{""gender"": 0.5, ""style"": 1.0, ""avail"": 0.6835, ""age"": 0.5, ""qual"": 0.9982, ""edu"": 0.7, ""loc"": 0.7156, ""recency"": 0.851, ""exp"": 0.861, ""persona"": 0.5571, ""goal"": 0.9719}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-85,TRN-9,profile_open,0.7952,"{""gender"": 0.5, ""style"": 1.0, ""avail"": 0.6835, ""age"": 0.5, ""qual"": 0.9982, ""edu"": 0.7, ""loc"": 0.7156, ""recency"": 0.851, ""exp"": 0.861, ""persona"": 0.5571, ""goal"": 0.9719}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-85,TRN-9,chat_tap,0.7952,"{""gender"": 0.5, ""style"": 1.0, ""avail"": 0.6835, ""age"": 0.5, ""qual"": 0.9982, ""edu"": 0.7, ""loc"": 0.7156, ""recency"": 0.851, ""exp"": 0.861, ""persona"": 0.5571, ""goal"": 0.9719}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:07:00
7,CLT-79,TRN-41,impression,0.6802,"{""gender"": 1.0, ""style"": 0.7897, ""avail"": 0.7077, ""age"": 0.7, ""qual"": 0.6283, ""edu"": 0.5, ""loc"": 0.6111, ""recency"": 0.4779, ""exp"": 0.7401, ""persona"": 0.7346, ""goal"": 0.5458}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-54,TRN-16,impression,0.6486,"{""gender"": 1.0, ""style"": 0.6665, ""avail"": 0.5197, ""age"": 0.5, ""qual"": 0.4773, ""edu"": 1.0, ""loc"": 0.5943, ""recency"": 0.8525, ""exp"": 0.2526, ""persona"": 0.5755, ""goal"": 0.7802}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-55,TRN-20,impression,0.6162,"{""gender"": 1.0, ""style"": 0.6866, ""avail"": 0.5828, ""age"": 1.0, ""qual"": 0.333, ""edu"": 0.7, ""loc"": 0.5912, ""recency"": 0.4343, ""exp"": 0.537, ""persona"": 0.5634, ""goal"": 0.5215}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-43,TRN-29,impression,0.748,"{""gender"": 1.0, ""style"": 0.8103, ""avail"": 0.6106, ""age"": 0.5, ""qual"": 0.8527, ""edu"": 1.0, ""loc"": 0.9812, ""recency"": 0.5732, ""exp"": 0.6069, ""persona"": 0.6879, ""goal"": 0.6568}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-27,TRN-42,impression,0.8861,"{""gender"": 1.0, ""style"": 0.8781, ""avail"": 0.7459, ""age"": 0.5, ""qual"": 1.0, ""edu"": 1.0, ""loc"": 1.0, ""recency"": 0.7283, ""exp"": 0.9517, ""persona"": 0.8862, ""goal"": 0.9736}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-27,TRN-42,profile_open,0.8861,"{""gender"": 1.0, ""style"": 0.8781, ""avail"": 0.7459, ""age"": 0.5, ""qual"": 1.0, ""edu"": 1.0, ""loc"": 1.0, ""recency"": 0.7283, ""exp"": 0.9517, ""persona"": 0.8862, ""goal"": 0.9736}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-26,TRN-9,impression,0.5398,"{""gender"": 1.0, ""style"": 0.5073, ""avail"": 0.4411, ""age"": 1.0, ""qual"": 0.4932, ""edu"": 0.7, ""loc"": 0.536, ""recency"": 0.3258, ""exp"": 0.3332, ""persona"": 0.6079, ""goal"": 0.3206}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-26,TRN-9,profile_open,0.5398,"{""gender"": 1.0, ""style"": 0.5073, ""avail"": 0.4411, ""age"": 1.0, ""qual"": 0.4932, ""edu"": 0.7, ""loc"": 0.536, ""recency"": 0.3258, ""exp"": 0.3332, ""persona"": 0.6079, ""goal"": 0.3206}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:03:00
7,CLT-68,TRN-9,impression,0.5428,"{""gender"": 0.5, ""style"": 0.6292, ""avail"": 0.5586, ""age"": 1.0, ""qual"": 0.6022, ""edu"": 0.7, ""loc"": 0.5514, ""recency"": 0.3297, ""exp"": 0.3045, ""persona"": 0.3556, ""goal"": 0.5135}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
7,CLT-99,TRN-10,impression,0.746,"{""gender"": 1.0, ""style"": 0.3962, ""avail"": 0.6186, ""age"": 1.0, ""qual"": 0.8276, ""edu"": 0.7, ""loc"": 0.6835, ""recency"": 0.7611, ""exp"": 0.855, ""persona"": 0.8881, ""goal"": 0.7189}","{""weight_profile_id"": ""feedback_loop_simulation"", ""source"": ""synthetic_simulation"", ""week"": 7}",2026-02-19T00:00:00
