client_id,trainer_id,gender_score,style_score,availability_score,age_score,qualification_score,education_score,location_score,recency_score,experience_score,persona_score,goal_score,baseline_score_default_weights,match_outcome
CLT-1024,TRN-2025,0.0,0.1907,0.3332,1.0,0.87,0.7,0.3851,0.5,0.3,0.3619,0.3891,0.4317,0
CLT-1025,TRN-2001,0.0,0.2731,0.7155,1.0,0.61,1.0,0.5,0.5,0.6,0.1994,0.3707,0.4869,0
CLT-1025,TRN-2002,0.0,0.3467,0.7912,0.5,0.87,1.0,0.5,0.9245,0.9,0.3339,0.3418,0.5648,0
CLT-1025,TRN-2003,0.0,0.1527,0.3833,1.0,0.87,1.0,0.5,0.8642,1.0,0.2593,0.2614,0.5263,0
CLT-1025,TRN-2004,0.0,0.1737,0.2653,0.5,0.61,1.0,0.5,0.9396,0.7,0.34,0.2485,0.4382,0
CLT-1025,TRN-2005,0.0,0.3276,0.6315,1.0,0.61,1.0,0.5,1.0,0.4,0.3886,0.3387,0.521,0
CLT-1025,TRN-2006,0.0,0.2817,0.2172,0.5,0.61,1.0,0.5,0.8189,1.0,0.3286,0.5036,0.4979,0
CLT-1025,TRN-2007,1.0,0.2528,0.2496,0.5,0.74,1.0,0.5,0.2,1.0,0.3826,0.3066,0.5218,0
CLT-1025,TRN-2008,0.0,0.274,0.2086,0.5,0.74,1.0,0.5,0.4264,1.0,0.3758,0.3013,0.4508,0
CLT-1025,TRN-2009,1.0,0.3559,0.6035,1.0,0.61,1.0,0.5,0.5,1.0,0.3031,0.2117,0.5981,0
CLT-1025,TRN-2010,0.0,0.5697,0.3875,1.0,0.61,1.0,0.5,0.2,1.0,0.3203,0.3303,0.5084,0
CLT-1025,TRN-2011,1.0,0.3591,0.8531,0.5,1.0,1.0,0.5,0.5,0.5,0.3409,0.3726,0.6062,0
CLT-1025,TRN-2012,1.0,0.2472,0.7733,1.0,0.74,1.0,0.5,0.8189,0.2,0.1754,0.2285,0.564,0
CLT-1025,TRN-2013,1.0,0.5967,0.797,0.5,0.74,1.0,0.5,0.5,0.5,0.819,0.8134,0.6941,1
CLT-1025,TRN-2014,1.0,0.3895,0.7108,1.0,0.87,1.0,0.5,0.5,1.0,0.289,0.2841,0.6489,0
CLT-1025,TRN-2015,0.0,0.2098,0.7721,0.5,0.61,1.0,0.5,0.5,0.1,0.2652,0.4361,0.4159,0
CLT-1025,TRN-2016,1.0,0.2991,0.3297,1.0,1.0,1.0,0.5,0.4566,1.0,0.3123,0.2767,0.6133,0
CLT-1025,TRN-2017,0.0,0.283,0.6363,1.0,1.0,1.0,0.5,0.2,1.0,0.2511,0.6914,0.578,0
CLT-1025,TRN-2018,0.0,0.3104,0.3633,1.0,0.61,1.0,0.5,1.0,1.0,0.2654,0.2739,0.5319,0
CLT-1025,TRN-2019,1.0,0.4005,0.651,1.0,0.61,1.0,0.5,0.5,0.7,0.2272,0.3308,0.5928,0
CLT-1025,TRN-2020,0.0,0.2497,0.3895,0.5,0.87,1.0,0.5,0.4113,1.0,0.2793,0.2297,0.4607,0
CLT-1025,TRN-2021,0.0,0.4613,0.142,0.5,0.74,1.0,0.5,0.2,0.6,0.3018,0.3232,0.4123,0
CLT-1025,TRN-2022,0.0,0.5014,0.6422,1.0,0.87,1.0,0.5,0.4113,0.1,0.2668,0.2732,0.4773,0
CLT-1025,TRN-2023,1.0,0.6132,0.8849,1.0,0.74,1.0,0.5,0.5,0.8,0.3569,0.1715,0.6518,1
CLT-1025,TRN-2024,0.0,0.3443,0.3154,1.0,0.61,1.0,0.5,0.683,1.0,0.2735,0.2609,0.5026,0
CLT-1025,TRN-2025,0.0,0.3682,0.6113,1.0,0.87,1.0,0.5,0.5,0.3,0.3231,0.4775,0.5134,0
CLT-1246,TRN-2246,0.0,0.3276,0.6315,1.0,0.61,1.0,0.5,1.0,0.4,0.3886,0.3387,0.521,0
CLT-1103,TRN-2103,1.0,0.7709,0.7613,0.5,0.87,1.0,0.5,0.9245,0.9,0.6003,0.6533,0.7666,1
CLT-1296,TRN-2296,1.0,0.1986,0.774,0.5,0.61,0.3,0.1402,0.2,1.0,0.391,0.1626,0.4653,0
CLT-1071,TRN-2071,1.0,0.2808,0.8914,0.5,1.0,0.3,0.2927,0.4566,1.0,0.2896,0.4734,0.6004,1
CLT-1253,TRN-2253,1.0,0.2487,0.3862,0.5,0.74,0.7,0.5,0.2,0.6,0.3049,0.3062,0.4795,0
CLT-1150,TRN-2150,0.5,0.3388,0.8562,1.0,0.61,0.7,0.2995,0.5,0.7,0.3089,0.3554,0.5353,0
CLT-1298,TRN-2298,1.0,0.2903,0.6556,1.0,0.74,1.0,0.2722,0.8189,0.2,0.3084,0.2026,0.5437,0
CLT-1205,TRN-2205,0.3,0.3619,0.9125,1.0,0.74,1.0,0.5,0.8189,0.2,0.2696,0.2882,0.5431,0
CLT-1201,TRN-2201,0.5,0.3765,0.6867,1.0,0.87,0.7,0.3898,0.4113,0.1,0.2223,0.2172,0.4757,0
CLT-1164,TRN-2164,1.0,0.3371,0.8218,1.0,0.61,0.3,0.5,0.5,1.0,0.2607,0.2879,0.5914,0
CLT-1196,TRN-2196,1.0,0.3284,0.6554,0.5,0.74,1.0,0.5,0.5,0.5,0.3839,0.3097,0.5508,0
CLT-1148,TRN-2148,0.5,0.1737,0.8167,1.0,0.74,1.0,0.1171,0.8189,0.2,0.2258,0.3137,0.4937,0
CLT-1336,TRN-2336,0.3,0.1618,0.7145,1.0,0.74,0.3,0.2751,0.2,1.0,0.3879,0.343,0.4782,0
CLT-1041,TRN-2041,1.0,0.3868,0.8869,1.0,0.74,0.3,0.108,0.4264,1.0,0.2994,0.5167,0.6093,1
CLT-1360,TRN-2360,0.5,0.2753,0.6102,1.0,1.0,0.3,0.2583,0.4566,1.0,0.2772,0.2164,0.5274,0
CLT-1098,TRN-2098,0.3,0.2402,0.7513,1.0,0.87,1.0,0.5,0.5,1.0,0.3345,0.378,0.5854,1
CLT-1275,TRN-2275,1.0,0.1748,0.8746,1.0,0.87,1.0,0.5,0.5,1.0,0.2813,0.3244,0.6397,0
CLT-1188,TRN-2188,1.0,0.3157,0.5844,1.0,0.61,1.0,0.3829,0.2,1.0,0.3575,0.2343,0.5602,0
CLT-1236,TRN-2236,1.0,0.2648,0.3855,0.5,0.74,0.7,0.4146,0.5,0.5,0.2495,0.3447,0.4935,0
CLT-1242,TRN-2242,1.0,0.271,0.3254,0.5,1.0,0.3,0.5,0.4566,1.0,0.3237,0.4151,0.5614,0
CLT-1174,TRN-2174,0.0,0.3476,0.3669,0.5,0.61,1.0,0.5,0.2,1.0,0.34,0.6402,0.4838,0
CLT-1259,TRN-2259,1.0,0.2768,0.107,0.5,0.61,1.0,0.315,0.5,0.7,0.3861,0.2157,0.4699,0
CLT-1134,TRN-2134,1.0,0.5051,0.1174,1.0,0.74,1.0,0.5,0.4264,1.0,0.2913,0.4187,0.6091,0
CLT-1045,TRN-2045,0.5,0.3525,0.795,1.0,0.87,0.3,0.5,0.9245,0.9,0.3736,0.3015,0.6121,1
CLT-1366,TRN-2366,0.3,0.3631,0.6298,1.0,0.61,1.0,0.6838,0.9396,0.7,0.1919,0.3471,0.579,0
CLT-1285,TRN-2285,0.0,0.521,0.7596,1.0,1.0,0.3,0.1404,0.5,0.5,0.2365,0.2682,0.4821,0
CLT-1323,TRN-2323,0.5,0.3509,0.6605,1.0,0.61,1.0,0.0764,0.5,0.6,0.2847,0.3367,0.5,0
CLT-1231,TRN-2231,1.0,0.4858,0.9024,0.5,0.61,0.3,0.1652,1.0,0.4,0.3283,0.317,0.5521,0
CLT-1191,TRN-2191,0.0,0.3845,0.5762,1.0,0.87,0.3,0.2927,0.4113,0.1,0.3141,0.3263,0.4161,0
CLT-1277,TRN-2277,0.5,0.3025,0.6527,1.0,0.87,0.7,0.4219,0.5,1.0,0.3193,0.1915,0.5565,0
CLT-1288,TRN-2288,1.0,0.3066,0.5898,1.0,0.74,1.0,0.2722,0.5,0.5,0.3421,0.3577,0.5612,0
CLT-1046,TRN-2046,0.5,0.2858,0.8652,1.0,0.61,1.0,0.0764,1.0,1.0,0.4012,0.2806,0.5896,1
CLT-1113,TRN-2113,0.3,0.4121,0.7976,1.0,0.87,0.3,1.0,0.8642,1.0,0.2821,0.2367,0.6363,1
CLT-1058,TRN-2058,0.5,0.357,0.9056,0.5,0.74,0.3,1.0,0.5,0.8,0.3741,0.2474,0.5636,1
CLT-1034,TRN-2034,0.5,0.2858,0.8652,1.0,0.61,1.0,0.0764,1.0,1.0,0.4012,0.2806,0.5896,1
CLT-1202,TRN-2202,0.0,0.3162,0.8759,1.0,1.0,0.7,0.5994,0.2,1.0,0.3267,0.483,0.5761,0
CLT-1359,TRN-2359,1.0,0.2311,0.1375,1.0,0.61,1.0,0.5,0.8189,1.0,0.2471,0.3851,0.588,0
CLT-1292,TRN-2292,0.0,0.3215,0.7824,0.5,0.61,0.3,0.063,0.5,0.7,0.3599,0.3299,0.4068,0
CLT-1355,TRN-2355,0.5,0.3579,0.5945,1.0,0.61,0.7,0.5998,0.5,0.7,0.2544,0.3559,0.538,0
CLT-1330,TRN-2330,1.0,0.3921,0.8539,0.5,0.61,0.3,1.0,1.0,1.0,0.2892,0.3302,0.6627,0
CLT-1384,TRN-2384,0.3,0.3699,0.2656,1.0,0.61,0.3,0.1559,0.5,1.0,0.2753,0.4064,0.4697,0
CLT-1162,TRN-2162,1.0,0.1797,0.9391,0.5,0.61,1.0,0.5,0.5,0.6,0.2547,0.4917,0.5675,0
CLT-1361,TRN-2361,1.0,0.3255,0.1732,1.0,0.87,1.0,0.5,0.4113,1.0,0.2135,0.3437,0.5877,0
CLT-1184,TRN-2184,0.3,0.197,0.7243,0.5,0.61,1.0,0.1652,1.0,0.4,0.3838,0.1763,0.4509,0
CLT-1043,TRN-2043,0.3,0.2926,0.7764,1.0,0.61,1.0,0.5688,0.8189,1.0,0.3117,0.3996,0.6029,1
CLT-1181,TRN-2181,1.0,0.2525,0.3499,1.0,0.74,0.7,0.5994,0.5,0.8,0.4067,0.3248,0.5748,0
CLT-1039,TRN-2039,0.5,0.3116,0.8999,1.0,1.0,0.3,1.0,0.2,1.0,0.4092,0.3002,0.6209,1
CLT-1267,TRN-2267,1.0,0.271,0.3254,0.5,1.0,0.3,0.5,0.4566,1.0,0.3237,0.4151,0.5614,0
CLT-1042,TRN-2042,1.0,0.3557,0.2153,1.0,0.61,1.0,0.5,0.8189,1.0,0.3325,0.3815,0.6165,1
CLT-1380,TRN-2380,1.0,0.3294,0.5983,1.0,0.74,1.0,0.4163,0.4264,1.0,0.24,0.3873,0.6136,0
CLT-1084,TRN-2084,1.0,0.427,0.8293,1.0,0.74,1.0,1.0,0.4264,1.0,0.3038,0.3395,0.697,1
CLT-1078,TRN-2078,0.3,0.3344,0.9019,1.0,0.61,1.0,1.0,0.9396,0.7,0.2967,0.2004,0.6146,1
CLT-1377,TRN-2377,1.0,0.264,0.2786,1.0,0.87,0.7,0.0726,0.5,1.0,0.2737,0.544,0.5758,0
CLT-1063,TRN-2063,1.0,0.5967,0.797,0.5,0.74,1.0,0.5,0.5,0.5,0.819,0.8134,0.6941,1
CLT-1305,TRN-2305,0.3,0.1735,0.6414,0.5,0.61,1.0,0.4302,0.5,0.6,0.3289,0.4783,0.4742,0
CLT-1145,TRN-2145,0.5,0.2113,0.7826,1.0,0.61,0.7,1.0,0.2,1.0,0.3347,0.366,0.5772,0
CLT-1079,TRN-2079,0.3,0.2926,0.7764,1.0,0.61,1.0,0.5688,0.8189,1.0,0.3117,0.3996,0.6029,1
CLT-1149,TRN-2149,0.3,0.2786,0.592,0.5,0.74,0.3,0.1303,0.2,0.6,0.1996,0.3069,0.382,0
CLT-1295,TRN-2295,0.0,0.3119,0.8918,1.0,0.87,1.0,0.3263,0.4113,0.1,0.272,0.2316,0.4535,0
CLT-1151,TRN-2151,0.3,0.2221,0.9463,0.5,0.61,0.3,0.1823,0.9396,0.7,0.3648,0.3196,0.4838,0
CLT-1263,TRN-2263,1.0,0.2729,0.7504,0.5,0.61,1.0,0.5,1.0,0.4,0.3074,0.3974,0.5806,0
CLT-1307,TRN-2307,0.5,0.3025,0.6527,1.0,0.87,0.7,0.4219,0.5,1.0,0.3193,0.1915,0.5565,0
CLT-1199,TRN-2199,1.0,0.3209,0.64,1.0,0.61,1.0,0.156,0.2,1.0,0.3197,0.338,0.5572,0
CLT-1112,TRN-2112,1.0,0.3778,0.7605,1.0,0.87,0.7,0.1634,0.4113,1.0,0.3498,0.2905,0.605,1
CLT-1268,TRN-2268,1.0,0.3646,0.7692,1.0,0.61,0.3,0.1543,0.8189,1.0,0.1671,0.2597,0.5784,0
CLT-1387,TRN-2387,0.3,0.249,0.3756,1.0,0.87,1.0,0.6316,0.5,1.0,0.4131,0.3837,0.5705,0
CLT-1244,TRN-2244,0.3,0.2296,0.2709,1.0,0.74,1.0,0.5,0.2,1.0,0.3537,0.4148,0.5065,0
CLT-1085,TRN-2085,0.5,0.2976,0.9199,0.5,0.87,0.3,0.1158,0.8642,1.0,0.2147,0.3234,0.5425,1
CLT-1400,TRN-2400,1.0,0.1865,0.3599,1.0,0.87,0.7,0.5,0.8642,1.0,0.2596,0.3689,0.619,0
CLT-1120,TRN-2120,1.0,0.2933,0.7818,1.0,0.87,1.0,0.3479,0.4113,1.0,0.2987,0.3105,0.625,1
CLT-1091,TRN-2091,1.0,0.3706,0.5928,1.0,0.87,1.0,0.0649,0.8642,1.0,0.2737,0.3607,0.6388,1
CLT-1375,TRN-2375,1.0,0.3359,0.5954,1.0,0.74,1.0,1.0,0.4264,1.0,0.2285,0.3609,0.662,0
CLT-1311,TRN-2311,0.5,0.3161,0.8456,1.0,0.61,0.3,0.2583,0.5,1.0,0.3152,0.3853,0.541,0
CLT-1220,TRN-2220,0.0,0.2544,0.6752,0.5,0.74,0.7,0.5,0.5,0.8,0.1988,0.3242,0.4572,0
CLT-1061,TRN-2061,1.0,0.8526,0.7777,0.5,0.61,0.3,0.1404,0.8189,1.0,0.813,0.7888,0.7188,1
CLT-1177,TRN-2177,0.0,0.3419,0.2372,1.0,0.87,1.0,0.5,0.8642,1.0,0.3487,0.3165,0.5515,0
CLT-1260,TRN-2260,0.0,0.2863,0.8732,0.5,0.87,1.0,0.1858,0.4113,0.1,0.2638,0.3607,0.4169,0
CLT-1353,TRN-2353,0.0,0.3845,0.5762,1.0,0.87,0.3,0.2927,0.4113,0.1,0.3141,0.3263,0.4161,0
CLT-1136,TRN-2136,1.0,0.3476,0.604,0.5,0.74,1.0,0.2213,0.4264,1.0,0.312,0.3519,0.5632,0
CLT-1146,TRN-2146,0.0,0.3878,0.9421,1.0,0.61,1.0,1.0,0.5,0.1,0.1798,0.4006,0.5252,0
CLT-1069,TRN-2069,0.3,0.3182,0.5543,1.0,0.61,1.0,0.4888,0.2,1.0,0.314,0.277,0.5078,1
CLT-1332,TRN-2332,1.0,0.3492,0.849,0.5,1.0,0.3,0.1199,0.2,1.0,0.3041,0.4083,0.5596,0
CLT-1129,TRN-2129,0.0,0.1457,0.6301,0.5,0.74,0.3,0.0829,0.5,0.5,0.2031,0.3763,0.3639,0
CLT-1047,TRN-2047,1.0,0.7079,0.7603,1.0,0.61,0.3,0.1199,1.0,1.0,0.7033,0.8941,0.7551,1
CLT-1119,TRN-2119,1.0,0.7543,0.8626,1.0,0.61,1.0,0.5,0.5,0.7,0.8267,0.6765,0.7428,1
CLT-1187,TRN-2187,0.0,0.274,0.2224,0.5,0.74,0.3,0.5,0.2,0.6,0.3854,0.2178,0.3543,0
CLT-1204,TRN-2204,1.0,0.4613,0.8656,0.5,0.87,0.3,0.077,0.5,0.3,0.2753,0.5771,0.5435,0
CLT-1370,TRN-2370,1.0,0.2828,0.6369,0.5,0.74,1.0,0.3829,0.2,0.6,0.2723,0.2058,0.4939,0
CLT-1099,TRN-2099,1.0,0.9975,0.7047,1.0,1.0,1.0,0.5,0.2,1.0,0.5638,0.9129,0.8183,1
CLT-1090,TRN-2090,0.3,0.3344,0.9019,1.0,0.61,1.0,1.0,0.9396,0.7,0.2967,0.2004,0.6146,1
CLT-1033,TRN-2033,1.0,0.9705,0.1238,1.0,0.61,1.0,1.0,0.5,0.1,0.6868,0.6903,0.69,1
CLT-1226,TRN-2226,1.0,0.3978,0.7459,1.0,0.87,1.0,0.5,0.4113,0.1,0.2367,0.2829,0.5614,0
CLT-1167,TRN-2167,0.3,0.3352,0.3238,1.0,0.61,1.0,0.108,0.5,0.1,0.2677,0.3839,0.4134,0
CLT-1257,TRN-2257,0.0,0.3642,0.134,0.5,0.87,0.3,0.5,0.8642,1.0,0.2131,0.2527,0.4613,0
CLT-1086,TRN-2086,1.0,0.3095,0.9419,1.0,0.61,1.0,0.1786,1.0,1.0,0.2999,0.2171,0.6386,1
CLT-1347,TRN-2347,0.0,0.3827,0.6458,1.0,1.0,0.7,0.2536,0.4566,1.0,0.4448,0.3556,0.5469,0
CLT-1138,TRN-2138,0.5,0.32,0.6442,0.5,0.74,1.0,0.081,0.4264,1.0,0.3862,0.4293,0.5209,0
CLT-1266,TRN-2266,0.3,0.4036,0.1569,1.0,0.61,1.0,0.1652,0.5,0.6,0.2001,0.3753,0.452,0
CLT-1144,TRN-2144,0.3,0.4473,0.2473,0.5,0.61,0.3,0.1198,0.5,0.7,0.3289,0.3721,0.4115,0
CLT-1240,TRN-2240,0.0,0.5106,0.5646,1.0,1.0,0.3,0.4608,0.2,1.0,0.2484,0.2565,0.5089,0
CLT-1227,TRN-2227,1.0,0.1865,0.3599,1.0,0.87,0.7,0.5,0.8642,1.0,0.2596,0.3689,0.619,0
CLT-1093,TRN-2093,1.0,0.4272,0.6479,0.5,1.0,1.0,0.6558,0.4566,1.0,0.3259,0.2738,0.6375,1
CLT-1076,TRN-2076,0.5,0.323,0.9428,0.5,0.87,1.0,0.1815,0.9245,0.9,0.2474,0.2967,0.58,1
CLT-1274,TRN-2274,1.0,0.3202,0.714,1.0,0.74,1.0,0.4146,0.8189,0.2,0.2969,0.2694,0.5739,0
CLT-1168,TRN-2168,0.5,0.3268,0.6335,0.5,0.87,0.3,0.5355,0.9245,0.9,0.2983,0.3962,0.5697,0
CLT-1339,TRN-2339,0.5,0.3064,0.8291,1.0,0.61,0.3,0.3898,0.5,1.0,0.2892,0.2912,0.5357,0
CLT-1038,TRN-2038,0.5,0.6906,0.7664,0.5,1.0,0.3,0.3898,0.4566,1.0,0.1438,0.3994,0.5891,1
CLT-1030,TRN-2030,0.5,0.7779,0.8945,0.5,0.61,0.7,1.0,1.0,1.0,0.6897,0.9584,0.8003,1
CLT-1109,TRN-2109,0.3,0.9848,0.793,0.5,0.61,1.0,0.4302,1.0,1.0,0.7583,1.0,0.7735,1
CLT-1169,TRN-2169,0.0,0.3843,0.8984,0.5,0.87,0.3,0.5,0.9245,0.9,0.3856,0.2502,0.5392,0
CLT-1372,TRN-2372,0.5,0.2568,0.5714,1.0,0.61,1.0,0.1052,0.2,1.0,0.2156,0.4272,0.4987,0
CLT-1364,TRN-2364,1.0,0.406,0.7963,1.0,1.0,0.7,0.1858,0.4566,1.0,0.2129,0.3811,0.6356,0
CLT-1028,TRN-2028,0.5,0.357,0.9056,0.5,0.74,0.3,1.0,0.5,0.8,0.3741,0.2474,0.5636,1
CLT-1320,TRN-2320,0.0,0.3222,0.7048,0.5,0.61,0.3,0.5,0.5,0.6,0.3466,0.3253,0.4286,0
CLT-1044,TRN-2044,1.0,0.294,0.9241,0.5,0.87,0.7,0.2356,0.8642,1.0,0.2744,0.3901,0.6282,1
CLT-1114,TRN-2114,1.0,0.293,0.8012,1.0,0.87,0.3,0.1306,0.4113,1.0,0.3632,0.3504,0.5854,1
CLT-1349,TRN-2349,1.0,0.3182,0.6967,0.5,0.61,1.0,0.0788,1.0,1.0,0.3461,0.4215,0.6035,0
CLT-1128,TRN-2128,0.0,0.326,0.1738,1.0,0.61,1.0,0.2536,0.5,1.0,0.3116,0.1858,0.4415,0
CLT-1264,TRN-2264,0.0,0.3106,0.2892,0.5,1.0,0.3,0.5,0.4566,1.0,0.2326,0.2028,0.4401,0
CLT-1111,TRN-2111,0.5,0.3525,0.795,1.0,0.87,0.3,0.5,0.9245,0.9,0.3736,0.3015,0.6121,1
CLT-1272,TRN-2272,0.5,0.2421,0.8902,1.0,0.87,0.7,0.5,0.4113,0.1,0.3094,0.2779,0.4993,0
CLT-1383,TRN-2383,1.0,0.2274,0.566,1.0,0.61,1.0,0.3782,0.8189,1.0,0.2413,0.4444,0.6225,0
CLT-1284,TRN-2284,0.5,0.386,0.311,1.0,0.74,0.3,0.5,0.2,0.6,0.229,0.3213,0.4616,0
CLT-1290,TRN-2290,0.3,0.2786,0.592,0.5,0.74,0.3,0.1303,0.2,0.6,0.1996,0.3069,0.382,0
CLT-1072,TRN-2072,1.0,0.3706,0.5928,1.0,0.87,1.0,0.0649,0.8642,1.0,0.2737,0.3607,0.6388,1
CLT-1394,TRN-2394,1.0,0.3059,0.8517,1.0,0.61,1.0,0.5,0.5,0.1,0.3357,0.3059,0.5479,0
CLT-1062,TRN-2062,1.0,0.3868,0.8869,1.0,0.74,0.3,0.108,0.4264,1.0,0.2994,0.5167,0.6093,1
CLT-1126,TRN-2126,0.3,0.6901,0.2047,0.5,0.74,0.3,1.0,0.5,0.8,0.2807,0.4208,0.5451,0
CLT-1278,TRN-2278,1.0,0.4452,0.5959,0.5,0.74,0.3,0.1402,0.2,0.6,0.3681,0.5438,0.5103,0
CLT-1388,TRN-2388,1.0,0.3503,0.3411,1.0,0.61,1.0,0.5,0.9396,0.7,0.3217,0.2615,0.5942,0
CLT-1279,TRN-2279,0.5,0.3628,0.9114,0.5,0.61,0.3,0.3126,0.683,1.0,0.3147,0.2895,0.5257,0
CLT-1074,TRN-2074,0.3,0.6884,0.6017,1.0,0.74,1.0,0.723,0.2,1.0,0.66,1.0,0.7149,1
CLT-1077,TRN-2077,0.3,0.4121,0.7976,1.0,0.87,0.3,1.0,0.8642,1.0,0.2821,0.2367,0.6363,1
CLT-1160,TRN-2160,0.5,0.3216,0.6346,1.0,0.61,0.3,1.0,0.9396,0.7,0.2764,0.2084,0.5754,0
CLT-1214,TRN-2214,0.3,0.3504,0.9076,1.0,0.87,1.0,0.1502,0.4113,0.1,0.238,0.3522,0.4851,0
CLT-1326,TRN-2326,0.3,0.3032,0.8299,1.0,0.74,1.0,0.108,0.4264,1.0,0.3298,0.1926,0.5203,0
CLT-1060,TRN-2060,0.5,0.2858,0.8652,1.0,0.61,1.0,0.0764,1.0,1.0,0.4012,0.2806,0.5896,1
CLT-1050,TRN-2050,0.3,0.3688,0.9139,0.5,0.61,1.0,0.2722,0.683,1.0,0.2713,0.3464,0.5414,1
CLT-1276,TRN-2276,1.0,0.2619,0.8949,0.5,0.61,1.0,0.1408,0.5,0.7,0.2649,0.3198,0.5291,0
CLT-1223,TRN-2223,0.5,0.2,0.8279,1.0,0.74,0.7,0.3126,0.8189,0.2,0.2874,0.2962,0.5038,0
CLT-1031,TRN-2031,0.5,0.323,0.9428,0.5,0.87,1.0,0.1815,0.9245,0.9,0.2474,0.2967,0.58,1
CLT-1180,TRN-2180,0.0,0.3419,0.2372,1.0,0.87,1.0,0.5,0.8642,1.0,0.3487,0.3165,0.5515,0
CLT-1321,TRN-2321,1.0,0.2881,0.6586,1.0,0.74,1.0,0.13,0.2,1.0,0.302,0.2914,0.5587,0
CLT-1095,TRN-2095,1.0,0.9033,0.7982,0.5,1.0,1.0,0.1786,0.2,1.0,0.7073,0.8528,0.7505,1
CLT-1157,TRN-2157,0.0,0.3343,0.7236,1.0,0.87,0.3,0.3581,0.5,0.3,0.198,0.2618,0.4383,0
CLT-1032,TRN-2032,0.5,0.6906,0.7664,0.5,1.0,0.3,0.3898,0.4566,1.0,0.1438,0.3994,0.5891,1
CLT-1286,TRN-2286,0.0,0.3807,0.3511,1.0,0.74,0.3,0.5,0.2,1.0,0.3033,0.657,0.5052,0
CLT-1125,TRN-2125,0.0,0.4006,0.2608,0.5,0.61,1.0,0.1394,0.5,1.0,0.3235,0.3493,0.436,0
CLT-1185,TRN-2185,1.0,0.3978,0.7459,1.0,0.87,1.0,0.5,0.4113,0.1,0.2367,0.2829,0.5614,0
CLT-1324,TRN-2324,0.5,0.318,0.6773,0.5,0.61,0.7,1.0,1.0,0.4,0.3734,0.29,0.5565,0
CLT-1037,TRN-2037,1.0,0.3096,0.3631,1.0,0.74,1.0,0.5,0.4264,1.0,0.3924,0.4054,0.6093,1
CLT-1083,TRN-2083,0.5,0.357,0.9056,0.5,0.74,0.3,1.0,0.5,0.8,0.3741,0.2474,0.5636,1
CLT-1116,TRN-2116,0.3,0.3458,0.6386,1.0,0.87,0.7,0.1545,0.8642,1.0,0.3472,0.3578,0.5759,1
CLT-1354,TRN-2354,0.5,0.3705,0.3926,1.0,0.87,0.3,0.5,0.8642,1.0,0.3276,0.3235,0.5822,0
CLT-1297,TRN-2297,0.0,0.3772,0.7375,1.0,1.0,0.3,0.5,0.2,1.0,0.2569,0.2703,0.5124,0
CLT-1075,TRN-2075,0.5,0.1758,0.7647,1.0,0.87,0.7,0.3126,0.5,1.0,0.3386,0.5538,0.5895,1
CLT-1314,TRN-2314,0.5,0.2757,0.602,1.0,0.61,0.7,0.4786,1.0,0.4,0.2804,0.3641,0.5374,0
CLT-1170,TRN-2170,0.3,0.2926,0.6684,1.0,0.74,0.3,0.125,0.8189,0.2,0.2414,0.2027,0.4341,0
CLT-1161,TRN-2161,1.0,0.368,0.1049,0.5,0.87,1.0,0.2133,0.5,0.3,0.2763,0.3091,0.4706,0
CLT-1141,TRN-2141,0.3,0.3248,0.2771,1.0,0.61,1.0,0.5403,0.5,0.7,0.2302,0.4227,0.5028,0
CLT-1351,TRN-2351,0.5,0.2766,0.8585,1.0,0.61,1.0,0.0764,1.0,0.4,0.2269,0.2843,0.5238,0
CLT-1115,TRN-2115,1.0,0.2732,0.3533,1.0,0.74,1.0,0.1652,0.5,0.8,0.3249,0.2956,0.5435,1
CLT-1258,TRN-2258,0.0,0.1527,0.3833,1.0,0.87,1.0,0.5,0.8642,1.0,0.2593,0.2614,0.5263,0
CLT-1195,TRN-2195,0.0,0.3594,0.8298,0.5,0.74,0.7,0.63,0.2,0.6,0.3823,0.3736,0.4701,0
CLT-1067,TRN-2067,0.5,0.3801,0.7174,1.0,1.0,0.3,0.4786,0.2,1.0,0.2729,0.4463,0.5783,1
CLT-1282,TRN-2282,1.0,0.2795,0.7875,0.5,0.61,0.3,0.5,0.5,0.7,0.2919,0.3443,0.5276,0
CLT-1382,TRN-2382,0.0,0.5814,0.1214,0.5,0.61,1.0,0.1056,0.5,0.7,0.3771,0.2362,0.4062,0
CLT-1335,TRN-2335,0.5,0.3153,0.2278,0.5,0.61,0.3,0.5,0.683,1.0,0.3044,0.203,0.4628,0
CLT-1350,TRN-2350,0.5,0.4538,0.6356,0.5,0.87,0.7,0.0808,0.5,0.3,0.237,0.5598,0.4908,0
CLT-1027,TRN-2027,0.3,0.3458,0.6386,1.0,0.87,0.7,0.1545,0.8642,1.0,0.3472,0.3578,0.5759,1
CLT-1118,TRN-2118,0.5,0.1758,0.7647,1.0,0.87,0.7,0.3126,0.5,1.0,0.3386,0.5538,0.5895,1
CLT-1344,TRN-2344,0.5,0.318,0.6773,0.5,0.61,0.7,1.0,1.0,0.4,0.3734,0.29,0.5565,0
CLT-1203,TRN-2203,0.3,0.3522,0.6026,1.0,0.87,1.0,0.747,0.5,0.3,0.2069,0.3487,0.5348,0
CLT-1398,TRN-2398,1.0,0.268,0.7335,1.0,0.87,1.0,0.1394,0.4113,0.1,0.2824,0.1972,0.5021,0
